Weekday,quarter,StoreLocation,Sales,IsHoliday,IsDayAfterHoliday,IsDisaster,IsDayAfterDisaster,Temperature,PriceOfGas,CurrentCPI,year,month,day
6,1,Springville,1055.0412751118527,False,False,False,False,43.39,2.11,158.14,2023,2,19
6,1,Orem,1743.5660796907694,False,False,False,False,73.26,3.11,195.41,2023,2,19
6,1,Lehi,199.50136008702978,False,False,False,False,25.12,2.18,171.3,2023,2,19
0,1,Provo,1226.6634048314547,False,False,False,False,66.88,2.39,236.65,2023,2,20
0,1,Springville,1033.5510452037197,False,False,False,False,42.89,2.45,162.34,2023,2,20
0,1,Orem,819.3528023675834,False,False,False,False,92.92,4.65,142.51,2023,2,20
0,1,Lehi,632.8296315130466,False,False,False,False,93.99,5.1,212.14,2023,2,20
1,1,Provo,187.1653384563969,False,False,False,False,46.17,2.24,200.51,2023,2,21
1,1,Springville,778.3023861776312,False,False,False,False,92.31,4.94,181.14,2023,2,21
1,1,Orem,1562.9027445526765,False,False,False,False,52.04,2.23,223.14,2023,2,21
1,1,Lehi,1028.612968489633,False,False,False,False,37.08,2.5,173.51,2023,2,21
2,1,Provo,2752.2446970498945,False,False,False,False,105.7,6.43,223.44,2023,2,22
2,1,Springville,602.1556875015903,False,False,False,False,37.77,2.49,234.27,2023,2,22
2,1,Orem,1625.159885578245,False,False,False,False,55.56,2.46,202.89,2023,2,22
2,1,Lehi,628.8465667700059,False,False,False,False,59.16,2.24,195.91,2023,2,22
3,1,Provo,896.8199002919413,False,False,False,False,83.18,4.23,209.35,2023,2,23
3,1,Springville,1050.3250740415015,False,False,False,False,29.45,1.98,201.07,2023,2,23
3,1,Orem,865.1773823012079,False,False,False,False,85.8,4.3,224.12,2023,2,23
3,1,Lehi,1660.5924072850007,False,False,False,False,88.43,4.54,172.04,2023,2,23
4,1,Provo,998.0604043948877,False,False,False,False,18.97,2.25,199.64,2023,2,24
4,1,Springville,1805.09363190619,False,False,False,False,120.91,7.73,178.45,2023,2,24
4,1,Orem,1875.7582878527849,False,False,False,False,49.4,2.44,203.27,2023,2,24
4,1,Lehi,1141.8522770635755,False,False,False,False,57.3,2.35,197.66,2023,2,24
5,1,Provo,989.7968510903152,False,False,False,False,94.11,5.09,250.15,2023,2,25
5,1,Springville,1064.2695031227654,False,False,False,False,73.16,3.28,189.31,2023,2,25
5,1,Orem,442.1000409337064,False,False,False,False,60.14,2.04,200.8,2023,2,25
5,1,Lehi,637.298048980694,False,False,False,False,45.84,1.84,163.7,2023,2,25
6,1,Provo,419.09172509057254,False,False,False,False,27.27,2.05,213.37,2023,2,26
6,1,Springville,1429.412378594685,False,False,False,False,69.33,2.48,243.02,2023,2,26
6,1,Orem,1149.3699701931657,False,False,False,False,88.35,4.6,182.51,2023,2,26
6,1,Lehi,1218.750047668197,False,False,False,False,22.86,2.39,192.78,2023,2,26
0,1,Provo,940.6169561094474,False,False,False,False,90.3,4.69,188.7,2023,2,27
0,1,Springville,1694.5435964155306,False,False,False,False,74.87,3.36,186.87,2023,2,27
0,1,Orem,1857.0628108666708,False,False,False,False,39.75,2.28,190.71,2023,2,27
0,1,Lehi,321.8260693875637,False,False,False,False,1.23,2.6,217.09,2023,2,27
1,1,Provo,1983.227700945035,False,False,False,False,104.56,6.13,176.19,2023,2,28
1,1,Springville,1209.1123810056092,False,False,False,False,59.35,2.08,206.95,2023,2,28
1,1,Orem,597.0814314395595,False,False,False,False,111.46,6.83,182.67,2023,2,28
1,1,Lehi,1136.015135997192,False,False,False,False,90.09,4.96,165.91,2023,2,28
2,1,Provo,730.6118933106496,False,False,False,False,71.74,3.01,234.52,2023,3,1
2,1,Springville,741.75684400697,False,False,False,False,111.23,6.62,229.22,2023,3,1
2,1,Orem,1765.4471222658606,False,False,False,False,62.41,2.3,172.28,2023,3,1
2,1,Lehi,754.1930496054738,False,False,False,False,115.17,7.63,211.27,2023,3,1
3,1,Provo,107.95914673189291,False,False,False,False,60.63,2.21,223.79,2023,3,2
3,1,Springville,0.0,False,False,False,False,53.27,1.84,223.44,2023,3,2
3,1,Orem,1377.622243049349,False,False,False,False,85.28,4.25,209.35,2023,3,2
3,1,Lehi,1187.6123746241744,False,False,False,False,78.01,3.63,189.23,2023,3,2
4,1,Provo,1535.5642832908989,False,False,False,False,133.68,9.33,171.23,2023,3,3
4,1,Springville,1155.7928864233625,False,False,False,False,91.47,4.93,234.19,2023,3,3
4,1,Orem,334.27070270006965,False,False,False,False,70.75,2.68,167.87,2023,3,3
4,1,Lehi,890.5749262191172,False,False,False,False,54.03,2.2,188.25,2023,3,3
5,1,Provo,858.6143688933573,False,False,False,False,128.72,8.61,196.21,2023,3,4
5,1,Springville,1533.079558088757,False,False,False,False,68.0,2.49,202.28,2023,3,4
5,1,Orem,1167.4357969884968,False,False,False,False,56.18,2.35,189.29,2023,3,4
5,1,Lehi,1054.809627493074,False,False,False,False,40.73,2.58,209.27,2023,3,4
6,1,Provo,227.58648060420043,False,False,False,False,57.73,2.25,254.21,2023,3,5
6,1,Springville,1172.9413641138783,False,False,False,False,96.86,5.65,201.9,2023,3,5
6,1,Orem,1759.7464455751706,False,False,False,False,58.16,2.34,165.09,2023,3,5
6,1,Lehi,1384.5101811772122,False,False,False,False,101.16,5.89,178.27,2023,3,5
0,1,Provo,1310.3129526384068,False,False,False,False,51.97,2.22,164.82,2023,3,6
0,1,Springville,1405.3088462094947,False,False,False,False,110.98,6.53,193.27,2023,3,6
0,1,Orem,2412.215749735073,False,False,False,False,79.05,3.48,189.1,2023,3,6
0,1,Lehi,548.4654553782538,False,False,False,False,15.32,2.13,206.76,2023,3,6
1,1,Provo,362.68579286344533,False,False,False,False,63.84,2.36,191.46,2023,3,7
1,1,Springville,1659.5775319086895,False,False,False,False,58.54,2.21,181.33,2023,3,7
1,1,Orem,487.72354322559903,False,False,False,False,104.74,6.15,184.44,2023,3,7
1,1,Lehi,1441.6473760526999,False,False,False,False,102.45,5.91,159.59,2023,3,7
2,1,Provo,666.5149636588735,False,False,False,False,83.29,3.62,234.65,2023,3,8
2,1,Springville,201.44837478212492,False,False,False,False,25.96,2.2,188.27,2023,3,8
2,1,Orem,801.4087887219496,False,False,False,False,69.21,2.45,176.85,2023,3,8
2,1,Lehi,465.09582614110565,False,False,False,False,77.93,3.74,257.93,2023,3,8
3,1,Provo,998.649619706071,False,False,False,False,33.27,2.07,206.24,2023,3,9
3,1,Springville,1282.0762841295098,False,False,False,False,53.69,2.28,228.21,2023,3,9
3,1,Orem,255.49607388230916,False,False,False,False,17.85,2.18,239.79,2023,3,9
3,1,Lehi,879.4374194400284,False,False,False,False,74.9,2.97,165.26,2023,3,9
4,1,Provo,1061.9422821340731,False,False,False,False,86.96,4.63,199.66,2023,3,10
4,1,Springville,1617.0852224231924,False,False,False,False,61.04,2.06,170.13,2023,3,10
4,1,Orem,572.1736943629653,False,False,False,False,14.21,1.72,234.94,2023,3,10
4,1,Lehi,1750.4436706000886,False,False,False,False,91.86,5.47,173.59,2023,3,10
5,1,Provo,318.2403668888855,False,False,False,False,92.32,4.93,210.27,2023,3,11
5,1,Springville,898.8069358344554,False,False,False,False,68.69,2.54,152.99,2023,3,11
5,1,Orem,0.0,False,False,False,False,63.07,2.11,200.14,2023,3,11
5,1,Lehi,1519.6967189143406,False,False,False,False,125.43,8.09,204.03,2023,3,11
6,1,Provo,845.4608628766224,False,False,False,False,81.74,3.57,173.11,2023,3,12
6,1,Springville,1498.7781516020823,False,False,False,False,36.22,2.18,193.63,2023,3,12
6,1,Orem,1655.4612196170215,False,False,False,False,24.18,2.49,211.07,2023,3,12
6,1,Lehi,930.1594863437455,False,False,False,False,72.42,2.74,215.34,2023,3,12
0,1,Provo,2007.2980098990176,False,False,False,False,61.66,2.13,187.61,2023,3,13
0,1,Springville,1588.0159583016346,False,False,False,False,120.56,7.71,186.95,2023,3,13
0,1,Orem,990.8834473425322,False,False,False,False,53.1,2.23,160.33,2023,3,13
0,1,Lehi,526.7407591532432,False,False,False,False,5.26,2.44,230.02,2023,3,13
1,1,Provo,1363.9745983057742,False,False,False,False,41.37,1.98,221.79,2023,3,14
1,1,Springville,894.5220050883277,False,False,False,False,97.67,5.28,230.08,2023,3,14
1,1,Orem,1684.8660493811171,False,False,False,False,70.35,2.9,195.56,2023,3,14
1,1,Lehi,1018.8203068962357,False,False,False,False,109.24,6.89,200.6,2023,3,14
2,1,Provo,757.1942505981109,False,False,False,False,23.22,2.14,219.38,2023,3,15
2,1,Springville,1194.4232687272404,False,False,False,False,52.55,2.16,182.01,2023,3,15
2,1,Orem,519.1225485452902,False,False,False,False,78.47,3.39,205.62,2023,3,15
2,1,Lehi,1255.9701626361202,False,False,False,False,26.55,2.43,228.22,2023,3,15
3,1,Provo,2368.036062057835,False,False,False,False,93.63,4.97,190.35,2023,3,16
3,1,Springville,1250.4039504071977,False,False,False,False,55.31,2.57,199.0,2023,3,16
3,1,Orem,265.0410766367055,False,False,False,False,53.38,2.02,210.68,2023,3,16
3,1,Lehi,782.6553807714622,False,False,False,False,64.01,2.89,217.11,2023,3,16
4,1,Provo,1157.500759376183,False,False,False,False,57.86,2.21,221.71,2023,3,17
4,1,Springville,1280.0738033580512,False,False,False,False,65.12,1.99,190.05,2023,3,17
4,1,Orem,968.7305697323663,False,False,False,False,68.52,2.73,236.34,2023,3,17
4,1,Lehi,716.4885817506907,False,False,False,False,55.86,2.29,245.92,2023,3,17
5,1,Provo,1460.2809917416814,False,False,False,False,51.63,2.06,222.19,2023,3,18
5,1,Springville,1590.7516765943942,False,False,False,False,54.71,1.94,193.4,2023,3,18
5,1,Orem,148.15903116568737,False,False,False,False,9.72,2.18,256.86,2023,3,18
5,1,Lehi,1267.543815557684,False,False,False,False,83.11,3.99,199.24,2023,3,18
6,1,Provo,1000.7864548944298,False,False,False,False,47.07,2.13,251.85,2023,3,19
6,1,Springville,886.6693910211546,False,False,False,False,71.14,2.75,202.52,2023,3,19
6,1,Orem,1541.030838564743,False,False,False,False,38.88,1.93,241.27,2023,3,19
6,1,Lehi,1298.579757066302,False,False,False,False,19.3,2.1,193.55,2023,3,19
0,1,Provo,2229.2899287502796,False,False,False,False,118.55,7.76,183.64,2023,3,20
0,1,Springville,968.1190749972036,False,False,False,False,33.21,2.6,221.7,2023,3,20
0,1,Orem,764.215400715681,False,False,False,False,108.96,6.3,229.55,2023,3,20
0,1,Lehi,610.7586396507496,False,False,False,False,20.51,2.56,214.54,2023,3,20
1,1,Provo,621.1903043536674,False,False,False,False,56.06,2.25,188.67,2023,3,21
1,1,Springville,344.60510754450024,False,False,False,False,61.91,2.17,186.7,2023,3,21
1,1,Orem,1207.4061567926992,False,False,False,False,79.92,3.72,172.77,2023,3,21
1,1,Lehi,812.788655987242,False,False,False,False,36.31,2.2,193.41,2023,3,21
2,1,Provo,1826.9560657395348,False,False,False,False,78.56,3.73,231.02,2023,3,22
2,1,Springville,531.9987512653453,False,False,False,False,60.25,1.98,200.02,2023,3,22
2,1,Orem,1371.5862600544774,False,False,False,False,99.66,5.73,186.79,2023,3,22
2,1,Lehi,1722.849670491849,False,False,False,False,71.98,2.9,238.59,2023,3,22
3,1,Provo,1107.1360794702784,False,False,False,False,53.94,2.29,178.71,2023,3,23
3,1,Springville,1793.3894979321924,False,False,False,False,90.36,4.83,267.2,2023,3,23
3,1,Orem,662.9963028955872,False,False,False,False,70.36,2.64,191.41,2023,3,23
3,1,Lehi,189.6515776593597,False,False,False,False,38.81,2.3,215.9,2023,3,23
4,1,Provo,223.48455869915318,False,False,False,False,10.99,1.97,195.96,2023,3,24
4,1,Springville,994.1506986903662,False,False,False,False,-5.27,2.18,190.33,2023,3,24
4,1,Orem,2415.8660974932895,False,False,False,False,99.67,5.81,257.68,2023,3,24
4,1,Lehi,1500.9270241694273,False,False,False,False,87.43,4.28,207.36,2023,3,24
5,1,Provo,995.4704474443843,False,False,False,False,50.88,2.31,192.02,2023,3,25
5,1,Springville,391.4706833679149,False,False,False,False,65.26,2.45,159.43,2023,3,25
5,1,Orem,1724.4036945079836,False,False,False,False,66.0,2.07,176.2,2023,3,25
5,1,Lehi,1595.3360692184956,False,False,False,False,137.66,9.29,197.75,2023,3,25
6,1,Provo,1511.82832027558,False,False,False,False,27.18,2.28,177.44,2023,3,26
6,1,Springville,754.6387948861731,False,False,False,False,82.89,4.21,207.83,2023,3,26
6,1,Orem,1446.707353536463,False,False,False,False,-43.8,2.35,227.31,2023,3,26
6,1,Lehi,786.8529362694401,False,False,False,False,88.03,4.7,200.03,2023,3,26
0,1,Provo,553.81622668094,False,False,False,False,31.04,2.17,229.49,2023,3,27
0,1,Springville,2572.4863062741233,False,False,False,False,54.59,1.94,198.25,2023,3,27
0,1,Orem,1053.6995057593738,False,False,False,False,14.86,2.35,232.23,2023,3,27
0,1,Lehi,686.6118245346742,False,False,False,False,51.51,1.96,206.64,2023,3,27
1,1,Provo,89.11080656450089,False,False,False,False,5.64,2.3,207.64,2023,3,28
1,1,Springville,1605.9259624805445,False,False,False,False,11.25,2.38,233.54,2023,3,28
1,1,Orem,1470.9680727813954,False,False,False,False,51.2,2.15,229.27,2023,3,28
1,1,Lehi,1826.5853392721808,False,False,False,False,135.93,9.2,201.83,2023,3,28
2,1,Provo,1007.6820226983865,False,False,False,False,42.41,2.35,251.74,2023,3,29
2,1,Springville,1088.8827420796893,False,False,False,False,68.95,2.28,218.87,2023,3,29
2,1,Orem,1607.0163028327306,False,False,False,False,58.29,2.32,181.99,2023,3,29
2,1,Lehi,724.9950652596123,False,False,False,False,106.41,6.6,232.23,2023,3,29
3,1,Provo,1297.084226584879,False,False,False,False,20.48,2.12,132.8,2023,3,30
3,1,Springville,1398.0495320811508,False,False,False,False,48.39,1.9,189.76,2023,3,30
3,1,Orem,2341.6313082452903,False,False,False,False,39.83,2.2,216.64,2023,3,30
3,1,Lehi,1485.7555172413065,False,False,False,False,19.73,2.26,158.83,2023,3,30
4,1,Provo,641.2628543364036,False,False,False,False,103.14,5.79,225.55,2023,3,31
4,1,Springville,1548.195759828928,False,False,False,False,46.25,1.75,205.43,2023,3,31
4,1,Orem,749.3003260683358,False,False,False,False,49.02,2.14,185.1,2023,3,31
4,1,Lehi,1148.4379751754254,False,False,False,False,-10.23,2.09,213.85,2023,3,31
5,2,Provo,1060.319581748115,False,False,False,False,45.26,2.14,217.73,2023,4,1
5,2,Springville,1224.1001109094695,False,False,False,False,66.63,2.46,219.44,2023,4,1
5,2,Orem,262.5476747537272,False,False,False,False,37.18,2.32,166.29,2023,4,1
5,2,Lehi,14.523859851232885,False,False,False,False,52.39,2.23,219.04,2023,4,1
6,2,Provo,1813.638499153408,False,False,False,False,98.58,5.29,234.13,2023,4,2
6,2,Springville,1275.3378998299918,False,False,False,False,20.04,2.43,191.42,2023,4,2
6,2,Orem,1476.5916633683105,False,False,False,False,30.3,2.38,169.36,2023,4,2
6,2,Lehi,886.4296343694717,False,False,False,False,66.55,2.43,197.51,2023,4,2
0,2,Provo,353.92465606905415,False,False,False,False,91.89,4.87,201.22,2023,4,3
0,2,Springville,896.3981575133478,False,False,False,False,68.8,2.6,179.85,2023,4,3
0,2,Orem,932.5760676389888,False,False,False,False,84.02,4.23,155.34,2023,4,3
0,2,Lehi,1769.672448301362,False,False,False,False,50.6,2.41,207.69,2023,4,3
1,2,Provo,560.1859396019273,False,False,False,False,65.82,2.41,217.24,2023,4,4
1,2,Springville,1626.5611067649043,False,False,False,False,42.77,2.13,218.2,2023,4,4
1,2,Orem,2262.515340640913,False,False,False,False,96.45,5.52,224.81,2023,4,4
1,2,Lehi,1735.7492494902299,False,False,False,False,54.42,2.26,165.64,2023,4,4
2,2,Provo,0.0,False,False,False,False,64.94,2.35,146.92,2023,4,5
2,2,Springville,2469.0491038353307,False,False,False,False,93.22,5.25,195.18,2023,4,5
2,2,Orem,724.5522040406304,False,False,False,False,76.19,2.95,193.82,2023,4,5
2,2,Lehi,1433.6076852744109,False,False,False,False,6.47,2.32,194.02,2023,4,5
3,2,Provo,1594.7591026479824,False,False,False,False,84.19,4.64,176.57,2023,4,6
3,2,Springville,1178.2102333078512,False,False,False,False,73.44,3.02,188.86,2023,4,6
3,2,Orem,375.38774475200216,False,False,False,False,1.16,2.4,193.16,2023,4,6
3,2,Lehi,743.8895589418181,False,False,False,False,78.7,3.23,264.22,2023,4,6
4,2,Provo,881.7377317088537,False,False,False,False,66.34,1.96,239.92,2023,4,7
4,2,Springville,1873.7970520525973,False,False,False,False,28.29,2.59,155.49,2023,4,7
4,2,Orem,399.12455535722273,False,False,False,False,43.01,2.54,159.1,2023,4,7
4,2,Lehi,160.55355863425405,False,False,False,False,53.44,1.91,165.27,2023,4,7
5,2,Provo,1560.1149605083065,False,False,False,False,65.17,2.08,153.06,2023,4,8
5,2,Springville,61.4112642268571,False,False,False,False,65.75,1.92,167.9,2023,4,8
5,2,Orem,913.1623006017148,False,False,False,False,18.15,2.31,152.9,2023,4,8
5,2,Lehi,841.3709034865371,False,False,False,False,63.93,2.48,146.69,2023,4,8
6,2,Provo,1361.9356566930035,False,False,False,False,30.17,2.58,201.41,2023,4,9
6,2,Springville,1465.755640735253,False,False,False,False,94.9,5.17,238.14,2023,4,9
6,2,Orem,735.6179468458283,False,False,False,False,65.86,2.51,216.88,2023,4,9
6,2,Lehi,547.1787534634473,False,False,False,False,23.18,2.24,201.75,2023,4,9
0,2,Provo,1023.5482546118343,False,False,False,False,24.48,2.19,211.05,2023,4,10
0,2,Springville,1023.407887287701,False,False,False,False,100.1,5.65,203.85,2023,4,10
0,2,Orem,2166.500275575099,False,False,False,False,71.53,2.48,221.6,2023,4,10
0,2,Lehi,1087.0386122103555,False,False,False,False,66.85,2.45,237.27,2023,4,10
1,2,Provo,0.0,False,False,False,False,91.03,5.04,144.67,2023,4,11
1,2,Springville,516.6221212513335,False,False,False,False,44.58,2.35,254.09,2023,4,11
1,2,Orem,605.0277319933612,False,False,False,False,52.35,2.62,196.46,2023,4,11
1,2,Lehi,490.60442195807167,False,False,False,False,64.98,2.26,191.51,2023,4,11
2,2,Provo,1571.6632624438093,False,False,False,False,61.78,2.34,189.65,2023,4,12
2,2,Springville,1442.0160180227028,False,False,False,False,38.61,2.06,175.09,2023,4,12
2,2,Orem,2285.9798902274615,False,False,False,False,92.92,5.28,217.96,2023,4,12
2,2,Lehi,431.3132522230085,False,False,False,False,55.24,2.43,201.0,2023,4,12
3,2,Provo,1883.9273553975231,False,False,False,False,99.48,5.71,179.77,2023,4,13
3,2,Springville,493.7732437774037,False,False,False,False,37.88,2.66,188.42,2023,4,13
3,2,Orem,1465.190650323028,False,False,False,False,54.53,2.11,183.83,2023,4,13
3,2,Lehi,0.0,False,False,False,False,80.59,3.82,206.72,2023,4,13
4,2,Provo,1639.5982567369576,False,False,False,False,28.55,2.24,200.93,2023,4,14
4,2,Springville,383.71775588929097,False,False,False,False,0.1,2.2,191.2,2023,4,14
4,2,Orem,207.96122724907417,False,False,False,False,76.11,3.67,163.92,2023,4,14
4,2,Lehi,602.2025552618901,False,False,False,False,53.52,1.73,201.98,2023,4,14
5,2,Provo,783.3332575723796,False,False,False,False,41.45,2.59,199.02,2023,4,15
5,2,Springville,987.310200343223,False,False,False,False,81.27,3.93,197.11,2023,4,15
5,2,Orem,518.7902803737098,False,False,False,False,16.06,2.23,165.58,2023,4,15
5,2,Lehi,1112.6788681234555,False,False,False,False,89.73,5.08,238.11,2023,4,15
6,2,Provo,671.7688773279049,False,False,False,False,13.91,2.15,207.47,2023,4,16
6,2,Springville,968.8218534742037,False,False,False,False,66.82,2.67,181.19,2023,4,16
6,2,Orem,1822.8230161971387,False,False,False,False,84.85,4.23,200.58,2023,4,16
6,2,Lehi,2022.6715795883829,False,False,False,False,108.33,6.32,237.95,2023,4,16
0,2,Provo,800.7888742534122,False,False,False,False,-8.5,2.29,194.23,2023,4,17
0,2,Springville,2145.069798275014,False,False,False,False,99.1,5.84,172.92,2023,4,17
0,2,Orem,477.1360817631408,False,False,False,False,53.56,2.32,217.29,2023,4,17
0,2,Lehi,903.7635099790291,False,False,False,False,76.79,3.34,227.09,2023,4,17
1,2,Provo,1745.9424612305959,False,False,False,False,94.8,4.95,196.33,2023,4,18
1,2,Springville,1087.6389735994996,False,False,False,False,53.56,2.26,181.46,2023,4,18
1,2,Orem,1277.9114181858454,False,False,False,False,33.75,1.92,217.68,2023,4,18
1,2,Lehi,966.2022787828497,False,False,False,False,21.3,2.08,201.99,2023,4,18
2,2,Provo,1039.1307119636292,False,False,False,False,12.6,2.26,213.07,2023,4,19
2,2,Springville,0.0,False,False,False,False,62.55,2.49,187.28,2023,4,19
2,2,Orem,838.310039628906,False,False,False,False,40.67,2.35,206.52,2023,4,19
2,2,Lehi,1825.491870519556,False,False,False,False,41.96,2.07,192.97,2023,4,19
3,2,Provo,926.1615939944991,False,False,False,False,112.01,6.93,166.08,2023,4,20
3,2,Springville,962.9836202037783,False,False,False,False,25.46,1.99,199.45,2023,4,20
3,2,Orem,344.59799480821823,False,False,False,False,58.4,2.1,201.26,2023,4,20
3,2,Lehi,661.9515167593386,False,False,False,False,32.12,2.42,154.95,2023,4,20
4,2,Provo,1827.7412051830884,False,False,False,False,92.44,5.22,237.47,2023,4,21
4,2,Springville,408.4207024702438,False,False,False,False,76.97,3.66,187.88,2023,4,21
4,2,Orem,1275.9249702950035,False,False,False,False,68.46,2.79,200.67,2023,4,21
4,2,Lehi,1677.7521447730512,False,False,False,False,24.25,2.32,208.94,2023,4,21
5,2,Provo,1223.5262702802343,False,False,False,False,50.55,2.16,230.11,2023,4,22
5,2,Springville,545.4122816599508,False,False,False,False,40.41,2.23,185.71,2023,4,22
5,2,Orem,424.3910621125365,False,False,False,False,62.07,2.37,204.99,2023,4,22
5,2,Lehi,1265.482256828103,False,False,False,False,25.48,2.22,202.79,2023,4,22
6,2,Provo,0.0,False,False,False,False,71.95,2.78,239.76,2023,4,23
6,2,Springville,688.4635664768755,False,False,False,False,37.08,2.37,214.34,2023,4,23
6,2,Orem,1157.3474602299357,False,False,False,False,-0.95,2.31,189.54,2023,4,23
6,2,Lehi,514.6247490105792,False,False,False,False,72.25,3.26,216.01,2023,4,23
0,2,Provo,1124.7909584951292,False,False,False,False,68.15,2.32,223.08,2023,4,24
0,2,Springville,1753.6263324956299,False,False,False,False,78.2,3.85,228.19,2023,4,24
0,2,Orem,1907.8565519255837,False,False,False,False,79.41,3.75,206.58,2023,4,24
0,2,Lehi,839.2311728301752,False,False,False,False,-3.91,1.95,175.53,2023,4,24
1,2,Provo,1408.626226561804,False,False,False,False,43.87,2.19,178.56,2023,4,25
1,2,Springville,1390.9977139850737,False,False,False,False,90.06,4.66,157.22,2023,4,25
1,2,Orem,1445.0213663520015,False,False,False,False,64.97,2.32,201.2,2023,4,25
1,2,Lehi,163.70539595920107,False,False,False,False,53.95,2.32,170.49,2023,4,25
2,2,Provo,1822.594656587706,False,False,False,False,41.6,2.28,207.75,2023,4,26
2,2,Springville,938.1102030304464,False,False,False,False,111.74,6.71,168.08,2023,4,26
2,2,Orem,528.4876015204937,False,False,False,False,77.1,3.69,204.58,2023,4,26
2,2,Lehi,1093.257884293843,False,False,False,False,64.34,2.22,203.53,2023,4,26
3,2,Provo,1269.8206856898244,False,False,False,False,80.18,3.9,208.81,2023,4,27
3,2,Springville,730.0079064135864,False,False,False,False,78.0,3.59,200.34,2023,4,27
3,2,Orem,1281.053797591594,False,False,False,False,77.27,3.08,195.5,2023,4,27
3,2,Lehi,1215.5448933272228,False,False,False,False,33.49,2.4,174.84,2023,4,27
4,2,Provo,848.1427020353224,False,False,False,False,56.02,2.19,184.08,2023,4,28
4,2,Springville,1778.8548312801472,False,False,False,False,59.66,2.17,289.68,2023,4,28
4,2,Orem,730.3522834591353,False,False,False,False,44.26,2.58,193.78,2023,4,28
4,2,Lehi,1061.8323421850077,False,False,False,False,46.64,2.18,212.13,2023,4,28
5,2,Provo,899.5951312871591,False,False,False,False,71.66,2.65,165.45,2023,4,29
5,2,Springville,511.95451697904116,False,False,False,False,72.6,3.01,180.67,2023,4,29
5,2,Orem,1361.7276964613663,False,False,False,False,-0.54,2.42,222.58,2023,4,29
5,2,Lehi,1291.7766579570068,False,False,False,False,119.07,7.71,239.26,2023,4,29
6,2,Provo,2104.6254909364757,False,False,False,False,24.02,2.4,204.68,2023,4,30
6,2,Springville,528.6837695762774,False,False,False,False,68.44,2.74,223.13,2023,4,30
6,2,Orem,955.2617407400098,False,False,False,False,34.45,2.28,196.07,2023,4,30
6,2,Lehi,1160.6035259341347,False,False,False,False,41.23,1.86,165.37,2023,4,30
0,2,Provo,1629.9205897358534,False,False,False,False,55.44,2.44,176.05,2023,5,1
0,2,Springville,1613.52864075318,False,False,False,False,49.15,2.15,209.56,2023,5,1
0,2,Orem,1563.0829994463436,False,False,False,False,18.28,1.95,203.72,2023,5,1
0,2,Lehi,2150.065302529821,False,False,False,False,98.29,5.71,182.31,2023,5,1
1,2,Provo,1619.0819268748833,False,False,False,False,82.87,4.08,196.15,2023,5,2
1,2,Springville,913.5688425418904,False,False,False,False,72.02,2.78,246.94,2023,5,2
1,2,Orem,537.1089424304172,False,False,False,False,29.47,2.05,179.86,2023,5,2
1,2,Lehi,1010.2653196911143,False,False,False,False,55.41,2.22,185.72,2023,5,2
2,2,Provo,2035.7692482459797,False,False,False,False,89.18,4.89,174.97,2023,5,3
2,2,Springville,1406.8408360482144,False,False,False,False,68.47,2.6,169.35,2023,5,3
2,2,Orem,750.4308781162708,False,False,False,False,83.7,3.98,174.16,2023,5,3
2,2,Lehi,2077.96973601988,False,False,False,False,94.91,5.18,190.83,2023,5,3
3,2,Provo,1169.3349818743577,False,False,False,False,71.97,2.98,220.33,2023,5,4
3,2,Springville,751.2777005101094,False,False,False,False,85.06,4.21,194.67,2023,5,4
3,2,Orem,1278.3118138287373,False,False,False,False,52.3,2.19,228.89,2023,5,4
3,2,Lehi,1039.8769001150338,False,False,False,False,99.65,5.55,161.95,2023,5,4
4,2,Provo,488.23765516635046,False,False,False,False,75.38,3.27,203.33,2023,5,5
4,2,Springville,1033.6327558950495,False,False,False,False,67.56,2.76,225.16,2023,5,5
4,2,Orem,1998.369260037021,False,False,False,False,47.21,2.27,241.12,2023,5,5
4,2,Lehi,1001.3560927485643,False,False,False,False,85.27,4.23,192.24,2023,5,5
5,2,Provo,1357.2572215750142,False,False,False,False,97.32,5.34,214.8,2023,5,6
5,2,Springville,1526.2311652599506,False,False,False,False,29.37,1.83,224.24,2023,5,6
5,2,Orem,1458.4267529336666,False,False,False,False,20.29,2.29,151.72,2023,5,6
5,2,Lehi,1042.508384188352,False,False,False,False,71.2,2.81,223.03,2023,5,6
6,2,Provo,570.064488022373,False,False,False,False,103.97,6.52,174.73,2023,5,7
6,2,Springville,1386.8510306411247,False,False,False,False,90.69,4.55,242.27,2023,5,7
6,2,Orem,1597.2729621169835,False,False,False,False,67.21,2.57,212.61,2023,5,7
6,2,Lehi,1072.1266089466294,False,False,False,False,55.98,2.34,209.85,2023,5,7
0,2,Provo,1438.3590149507106,False,False,False,False,29.61,2.03,188.63,2023,5,8
0,2,Springville,2100.8178142914335,False,False,False,False,78.82,3.49,208.51,2023,5,8
0,2,Orem,1299.6273264168804,False,False,False,False,79.66,3.86,208.12,2023,5,8
0,2,Lehi,744.7655098113783,False,False,False,False,25.71,1.98,204.87,2023,5,8
1,2,Provo,2177.6147518579673,False,False,False,False,90.09,5.4,200.44,2023,5,9
1,2,Springville,1389.8801642377407,False,False,False,False,92.12,4.9,182.12,2023,5,9
1,2,Orem,1438.7699467892965,False,False,False,False,32.0,2.47,220.36,2023,5,9
1,2,Lehi,1497.4092967104298,False,False,False,False,19.76,1.83,222.36,2023,5,9
